stage,layer,comparison,positions,full_logits_exact,top1_set_exact,top1_order_exact,top10_set_exact,top10_order_exact,top20_set_exact,top20_order_exact
GDN input projection,17,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,17,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,18,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,18,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,18,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,18,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,2,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,2,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,2,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,2,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,20,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,20,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,20,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,20,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,21,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,21,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,21,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,21,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,22,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,22,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,22,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,22,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,24,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,24,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,24,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,24,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,25,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,25,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,25,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,25,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,26,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,26,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,26,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,26,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,28,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,28,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,28,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,28,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,29,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,29,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,29,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,29,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,30,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,30,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,30,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,30,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,32,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,32,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,32,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,32,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,33,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,33,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,33,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,33,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,34,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,34,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,34,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,34,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,36,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,36,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,36,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,36,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,37,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,37,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,37,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,37,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,38,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,38,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,38,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,38,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,4,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,4,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,4,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,4,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,40,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,40,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,40,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,40,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,41,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,41,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,41,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,41,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,42,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,42,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,42,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,42,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,44,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,44,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,44,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,44,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,45,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,45,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,45,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,45,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,46,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,46,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,46,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,46,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,48,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,48,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,48,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,48,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,49,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,49,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,49,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,49,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,5,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,5,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,5,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,5,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,50,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,50,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,50,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,50,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,52,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,52,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,52,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,52,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,53,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,53,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,53,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,53,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,54,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,54,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,54,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,54,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,56,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,56,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,56,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,56,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,57,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,57,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,57,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,57,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,58,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,58,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,58,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,58,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,6,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,6,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,6,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,6,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,60,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,60,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,60,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,60,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,61,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,61,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,61,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,61,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,62,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,62,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,62,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,62,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,8,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,8,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,8,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,8,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN input projection,9,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN input projection,9,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN input projection,9,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN input projection,9,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,0,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,0,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,0,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,0,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,1,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,1,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,1,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,1,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,10,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,10,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,10,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,10,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,12,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,12,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,12,Fix 1 compiled M8 vs Fix 1 compiled M1,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,12,Old compiled M8 vs old compiled M1,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,13,Final compiled M8 vs final eager M8,320,320,320,320,320,320,320,320
GDN output activation FP8 quantization,13,Fix 1 compiled M8 vs Fix 1 eager M8,320,320,320,320,320,320,320,320
